mol_index,bit_id,description
36,4,Bit 4: substructure detected but no common functional groups matched
37,4,Bit 4: substructure detected but no common functional groups matched
38,4,Bit 4: no substructure found
39,4,Bit 4: no substructure found
40,4,Bit 4: no substructure found
41,4,Bit 4: no substructure found
42,4,Bit 4: no substructure found
43,4,Bit 4: no substructure found
44,4,Bit 4: no substructure found
45,4,Bit 4: no substructure found
46,4,Bit 4: no substructure found
47,4,Bit 4: no substructure found
48,4,Bit 4: no substructure found
49,4,Bit 4: no substructure found
50,4,Bit 4: no substructure found
51,4,Bit 4: no substructure found
52,4,Bit 4: no substructure found
53,4,Bit 4: no substructure found
54,4,Bit 4: no substructure found
55,4,Bit 4: no substructure found
56,4,Bit 4: no substructure found
57,4,Bit 4: no substructure found
58,4,Bit 4: no substructure found
59,4,Bit 4: no substructure found
60,4,Bit 4: no substructure found
61,4,Bit 4: no substructure found
62,4,Bit 4: no substructure found
63,4,Bit 4: no substructure found
64,4,Bit 4: no substructure found
65,4,Bit 4: substructure detected but no common functional groups matched
66,4,Bit 4: no substructure found
67,4,Bit 4: substructure detected but no common functional groups matched
68,4,Bit 4: no substructure found
69,4,Bit 4: no substructure found
70,4,Bit 4: substructure detected but no common functional groups matched
71,4,Bit 4: no substructure found
72,4,Bit 4: no substructure found
73,4,Bit 4: no substructure found
74,4,Bit 4: no substructure found
75,4,Bit 4: no substructure found
76,4,Bit 4: no substructure found
77,4,Bit 4: no substructure found
78,4,Bit 4: no substructure found
79,4,Bit 4: substructure detected but no common functional groups matched
80,4,Bit 4: no substructure found
81,4,Bit 4: no substructure found
82,4,Bit 4: no substructure found
83,4,Bit 4: no substructure found
84,4,Bit 4: no substructure found
85,4,Bit 4: no substructure found
86,4,Bit 4: no substructure found
87,4,Bit 4: no substructure found
88,4,Bit 4: no substructure found
89,4,Bit 4: no substructure found
90,4,Bit 4: no substructure found
91,4,Bit 4: no substructure found
92,4,Bit 4: no substructure found
93,4,Bit 4: substructure detected but no common functional groups matched
94,4,Bit 4: no substructure found
95,4,Bit 4: no substructure found
96,4,Bit 4: no substructure found
97,4,Bit 4: no substructure found
98,4,Bit 4: no substructure found
99,4,Bit 4: no substructure found
100,4,Bit 4: no substructure found
101,4,Bit 4: no substructure found
102,4,Bit 4: no substructure found
103,4,Bit 4: no substructure found
104,4,Bit 4: no substructure found
105,4,Bit 4: substructure detected but no common functional groups matched
106,4,Bit 4: substructure detected but no common functional groups matched
107,4,Bit 4: no substructure found
108,4,Bit 4: no substructure found
109,4,Bit 4: no substructure found
110,4,Bit 4: no substructure found
111,4,Bit 4: no substructure found
112,4,Bit 4: no substructure found
113,4,Bit 4: no substructure found
114,4,Bit 4: no substructure found
115,4,Bit 4: no substructure found
116,4,Bit 4: no substructure found
117,4,Bit 4: no substructure found
118,4,Bit 4: no substructure found
119,4,Bit 4: no substructure found
120,4,Bit 4: no substructure found
121,4,Bit 4: no substructure found
122,4,Bit 4: no substructure found
123,4,Bit 4: no substructure found
124,4,Bit 4: no substructure found
125,4,Bit 4: no substructure found
126,4,Bit 4: no substructure found
127,4,Bit 4: no substructure found
128,4,Bit 4: no substructure found
129,4,Bit 4: no substructure found
130,4,Bit 4: no substructure found
131,4,Bit 4: no substructure found
132,4,Bit 4: substructure detected but no common functional groups matched
133,4,Bit 4: no substructure found
134,4,Bit 4: no substructure found
135,4,Bit 4: no substructure found
136,4,Bit 4: substructure detected but no common functional groups matched
137,4,Bit 4: no substructure found
138,4,Bit 4: no substructure found
139,4,Bit 4: substructure detected but no common functional groups matched
140,4,Bit 4: no substructure found
141,4,Bit 4: no substructure found
142,4,Bit 4: no substructure found
143,4,Bit 4: no substructure found
144,4,Bit 4: substructure detected but no common functional groups matched
145,4,Bit 4: substructure detected but no common functional groups matched
146,4,Bit 4: no substructure found
147,4,Bit 4: no substructure found
148,4,Bit 4: no substructure found
149,4,Bit 4: no substructure found
150,4,Bit 4: no substructure found
151,4,Bit 4: no substructure found
152,4,Bit 4: no substructure found
153,4,Bit 4: no substructure found
154,4,Bit 4: no substructure found
155,4,Bit 4: no substructure found
156,4,Bit 4: no substructure found
157,4,Bit 4: no substructure found
158,4,Bit 4: no substructure found
159,4,Bit 4: no substructure found
160,4,Bit 4: no substructure found
161,4,Bit 4: substructure detected but no common functional groups matched
162,4,Bit 4: no substructure found
163,4,Bit 4: no substructure found
164,4,Bit 4: no substructure found
165,4,Bit 4: no substructure found
166,4,Bit 4: substructure detected but no common functional groups matched
167,4,Bit 4: no substructure found
168,4,Bit 4: no substructure found
169,4,Bit 4: no substructure found
170,4,Bit 4: no substructure found
171,4,Bit 4: no substructure found
172,4,Bit 4: no substructure found
173,4,Bit 4: no substructure found
174,4,Bit 4: no substructure found
175,4,Bit 4: no substructure found
176,4,Bit 4: substructure detected but no common functional groups matched
177,4,Bit 4: no substructure found
178,4,Bit 4: substructure detected but no common functional groups matched
179,4,Bit 4: no substructure found
180,4,Bit 4: no substructure found
181,4,Bit 4: substructure detected but no common functional groups matched
182,4,Bit 4: no substructure found
183,4,Bit 4: substructure detected but no common functional groups matched
184,4,Bit 4: no substructure found
185,4,Bit 4: no substructure found
186,4,Bit 4: substructure detected but no common functional groups matched
187,4,Bit 4: substructure detected but no common functional groups matched
188,4,Bit 4: substructure detected but no common functional groups matched
189,4,Bit 4: no substructure found
190,4,Bit 4: no substructure found
191,4,Bit 4: no substructure found
192,4,Bit 4: no substructure found
193,4,Bit 4: substructure detected but no common functional groups matched
194,4,Bit 4: no substructure found
195,4,Bit 4: no substructure found
196,4,Bit 4: substructure detected but no common functional groups matched
197,4,Bit 4: no substructure found
0,10,Bit 10: no substructure found
1,10,Bit 10: no substructure found
2,10,Bit 10: no substructure found
3,10,Bit 10: no substructure found
4,10,Bit 10: contains ketone and amide
5,10,Bit 10: no substructure found
6,10,Bit 10: no substructure found
7,10,Bit 10: no substructure found
8,10,Bit 10: no substructure found
9,10,Bit 10: no substructure found
10,10,Bit 10: no substructure found
11,10,Bit 10: no substructure found
12,10,Bit 10: no substructure found
13,10,Bit 10: no substructure found
14,10,Bit 10: no substructure found
15,10,Bit 10: no substructure found
16,10,Bit 10: no substructure found
17,10,Bit 10: contains ketone and amide
18,10,Bit 10: no substructure found
19,10,Bit 10: no substructure found
20,10,Bit 10: contains ketone and amide
21,10,Bit 10: no substructure found
22,10,Bit 10: no substructure found
23,10,Bit 10: no substructure found
24,10,Bit 10: no substructure found
25,10,Bit 10: no substructure found
26,10,Bit 10: no substructure found
27,10,Bit 10: no substructure found
28,10,Bit 10: no substructure found
29,10,Bit 10: no substructure found
30,10,Bit 10: contains ketone and amide
31,10,Bit 10: no substructure found
32,10,Bit 10: no substructure found
33,10,Bit 10: no substructure found
34,10,Bit 10: no substructure found
35,10,Bit 10: no substructure found
36,10,Bit 10: no substructure found
37,10,Bit 10: contains ketone and amide
38,10,Bit 10: no substructure found
39,10,Bit 10: no substructure found
40,10,Bit 10: no substructure found
41,10,Bit 10: no substructure found
42,10,Bit 10: no substructure found
43,10,Bit 10: no substructure found
44,10,Bit 10: no substructure found
45,10,Bit 10: no substructure found
46,10,Bit 10: no substructure found
47,10,Bit 10: no substructure found
48,10,Bit 10: no substructure found
49,10,Bit 10: no substructure found
50,10,Bit 10: no substructure found
51,10,Bit 10: no substructure found
52,10,Bit 10: no substructure found
53,10,Bit 10: no substructure found
54,10,Bit 10: no substructure found
55,10,Bit 10: no substructure found
56,10,Bit 10: no substructure found
57,10,Bit 10: no substructure found
58,10,Bit 10: no substructure found
59,10,Bit 10: no substructure found
60,10,Bit 10: no substructure found
61,10,Bit 10: no substructure found
62,10,Bit 10: no substructure found
63,10,Bit 10: no substructure found
64,10,Bit 10: no substructure found
65,10,Bit 10: no substructure found
66,10,Bit 10: no substructure found
67,10,Bit 10: no substructure found
68,10,Bit 10: no substructure found
69,10,Bit 10: no substructure found
70,10,Bit 10: no substructure found
71,10,Bit 10: no substructure found
72,10,Bit 10: no substructure found
73,10,Bit 10: no substructure found
74,10,Bit 10: no substructure found
75,10,Bit 10: no substructure found
76,10,Bit 10: no substructure found
77,10,Bit 10: no substructure found
78,10,Bit 10: no substructure found
79,10,Bit 10: no substructure found
80,10,Bit 10: no substructure found
81,10,Bit 10: no substructure found
82,10,Bit 10: no substructure found
83,10,Bit 10: no substructure found
84,10,Bit 10: no substructure found
85,10,Bit 10: no substructure found
86,10,Bit 10: no substructure found
87,10,Bit 10: no substructure found
88,10,Bit 10: no substructure found
89,10,Bit 10: no substructure found
90,10,Bit 10: no substructure found
91,10,Bit 10: no substructure found
92,10,Bit 10: no substructure found
93,10,Bit 10: no substructure found
94,10,Bit 10: no substructure found
95,10,Bit 10: no substructure found
96,10,Bit 10: no substructure found
97,10,Bit 10: no substructure found
98,10,Bit 10: no substructure found
99,10,Bit 10: no substructure found
100,10,Bit 10: no substructure found
101,10,Bit 10: no substructure found
102,10,Bit 10: no substructure found
103,10,Bit 10: no substructure found
104,10,Bit 10: no substructure found
105,10,Bit 10: no substructure found
106,10,Bit 10: no substructure found
107,10,Bit 10: no substructure found
108,10,Bit 10: no substructure found
109,10,Bit 10: contains ketone and amide
110,10,Bit 10: no substructure found
111,10,Bit 10: no substructure found
112,10,Bit 10: no substructure found
113,10,Bit 10: no substructure found
114,10,Bit 10: no substructure found
115,10,Bit 10: no substructure found
116,10,Bit 10: no substructure found
117,10,Bit 10: no substructure found
118,10,Bit 10: no substructure found
119,10,Bit 10: no substructure found
120,10,Bit 10: no substructure found
121,10,Bit 10: no substructure found
122,10,Bit 10: no substructure found
123,10,Bit 10: no substructure found
124,10,Bit 10: no substructure found
125,10,Bit 10: no substructure found
126,10,Bit 10: contains ketone and amide
127,10,Bit 10: contains ketone and amide
128,10,Bit 10: no substructure found
129,10,Bit 10: no substructure found
130,10,Bit 10: no substructure found
131,10,Bit 10: no substructure found
132,10,Bit 10: no substructure found
133,10,Bit 10: no substructure found
134,10,Bit 10: no substructure found
135,10,Bit 10: no substructure found
136,10,Bit 10: no substructure found
137,10,Bit 10: no substructure found
138,10,Bit 10: no substructure found
139,10,Bit 10: no substructure found
140,10,Bit 10: no substructure found
141,10,Bit 10: no substructure found
142,10,Bit 10: no substructure found
143,10,Bit 10: no substructure found
144,10,Bit 10: no substructure found
145,10,Bit 10: no substructure found
146,10,Bit 10: no substructure found
147,10,Bit 10: no substructure found
148,10,Bit 10: no substructure found
149,10,Bit 10: no substructure found
150,10,Bit 10: no substructure found
151,10,Bit 10: no substructure found
152,10,Bit 10: no substructure found
153,10,Bit 10: no substructure found
154,10,Bit 10: no substructure found
155,10,Bit 10: no substructure found
156,10,Bit 10: no substructure found
157,10,Bit 10: no substructure found
158,10,Bit 10: no substructure found
159,10,Bit 10: no substructure found
160,10,Bit 10: no substructure found
161,10,Bit 10: no substructure found
162,10,Bit 10: no substructure found
163,10,Bit 10: no substructure found
164,10,Bit 10: no substructure found
165,10,Bit 10: no substructure found
166,10,Bit 10: no substructure found
167,10,Bit 10: no substructure found
168,10,Bit 10: contains ketone and amide
169,10,Bit 10: no substructure found
170,10,Bit 10: no substructure found
171,10,Bit 10: no substructure found
172,10,Bit 10: no substructure found
173,10,Bit 10: no substructure found
174,10,Bit 10: no substructure found
175,10,Bit 10: no substructure found
176,10,Bit 10: no substructure found
177,10,Bit 10: no substructure found
178,10,Bit 10: no substructure found
179,10,Bit 10: no substructure found
180,10,Bit 10: no substructure found
181,10,Bit 10: no substructure found
182,10,Bit 10: contains ketone and amide
183,10,Bit 10: no substructure found
184,10,Bit 10: no substructure found
185,10,Bit 10: no substructure found
186,10,Bit 10: no substructure found
187,10,Bit 10: no substructure found
